ID,item_cnt_month
0,0.64776427
1,0.53153026
2,1.3346349
3,1.0187794
4,2.9559798
5,0.8356987
6,0.9497453
7,0.19253694
8,0.87699145
9,0.872742
10,3.082913
11,0.16281027
12,0.19743888
13,0.5279776
14,1.9391036
15,2.480217
16,0.0952287
17,0.2198414
18,1.4537462
19,0.39911732
20,0.47190368
21,0.57862276
22,1.6241479
23,0.61881346
24,1.1891252
25,0.56925213
26,0.4040662
27,0.51042527
28,1.3309499
29,3.5665886
30,1.0888443
31,0.69206387
32,0.7478186
33,1.1903503
34,0.077302545
35,0.08577263
36,0.080478586
37,1.1903503
38,0.2469805
39,0.13682075
40,0.81282574
41,1.4957868
42,3.3873804
43,4.6607814
44,1.3139312
45,0.8913574
46,1.3417491
47,0.5052061
48,0.69041854
49,0.76472765
50,1.0814089
51,0.51979727
52,0.5752322
53,0.44551715
54,4.958827
55,2.701582
56,1.7378864
57,1.7410458
58,3.6861017
59,2.4827943
60,3.5812843
61,0.28842047
62,0.259469
63,0.42124528
64,2.071169
65,0.38002822
66,0.7272971
67,0.08070159
68,0.63189834
69,0.106264375
70,0.48936257
71,1.7664734
72,0.2621643
73,1.3828125
74,6.036472
75,5.788938
76,0.3970581
77,2.2087104
78,0.6000214
79,1.2245479
80,1.6720308
81,1.8993231
82,1.190611
83,0.33851305
84,1.2556593
85,0.72541845
86,0.8728485
87,0.055085097
88,2.2676454
89,0.63180166
90,0.78293854
91,1.0058839
92,1.8639747
93,0.07310951
94,0.52584505
95,0.054431308
96,0.0783619
97,0.42125916
98,0.6741462
99,1.0702217
100,1.026534
101,0.9025191
102,0.5118882
103,0.7651596
104,0.26028296
105,0.81802404
106,0.64088184
107,0.7656944
108,0.17621945
109,0.1890989
110,0.48068982
111,0.50695586
112,0.6083128
113,0.5779486
114,0.26717356
115,0.6590863
116,0.48006728
117,0.09565515
118,9.016879
119,0.1504851
120,0.15586716
121,0.1504851
122,0.52073807
123,0.4904118
124,0.37363288
125,0.9982579
126,0.51678014
127,0.18315406
128,0.6294842
129,0.28141338
130,0.6269666
131,0.05197934
132,1.1192555
133,2.606662
134,0.13227238
135,2.091017
136,0.77971643
137,0.73969513
138,1.7041177
139,1.4290226
140,0.25101137
141,0.36646622
142,0.14522801
143,0.5404151
144,0.2906942
145,0.2906942
146,0.2906942
147,0.07654632
148,0.5659431
149,0.11405438
150,0.16151404
151,0.6308453
152,4.566992
153,0.25182155
154,0.1458931
155,0.18483412
156,0.19807307
157,0.31264573
158,0.11630692
159,0.22194427
160,0.6475435
161,0.24632567
162,0.4045173
163,1.101277
164,0.6280589
165,0.1621904
166,0.4082657
167,0.057969723
168,0.3585313
169,0.19743888
170,0.24632567
171,0.6187002
172,0.14091976
173,1.9614285
174,2.0053577
175,3.1090734
176,1.4501803
177,0.326953
178,0.22614348
179,0.20464012
180,1.3577996
181,0.17158543
182,0.14171618
183,0.19819146
184,0.11462998
185,0.047338527
186,0.18422763
187,0.18699156
188,0.37245947
189,0.37245947
